,Sample,SampleMean,Individual_1,Individual_2,Chain
7684,7684,0.5053503019800073,0.6538009080538846,0.7575348496875061,1
7685,7685,0.5053503019800073,0.6538009080538846,0.7575348496875061,1
7686,7686,0.5053503019800073,0.3686981296396121,0.42665412381570983,1
7687,7687,0.5053503019800073,0.21170294892681782,0.4677383381201877,1
7688,7688,0.5053503019800073,0.21170294892681782,0.4677383381201877,1
7689,7689,0.5053503019800073,0.6184555710693579,0.674691563774657,1
7690,7690,0.7519114069054034,0.6544103385822301,0.6576925340265104,1
7691,7691,0.7519114069054034,0.7387405891110401,0.34157366896836405,1
7692,7692,0.7519114069054034,0.7693295033416783,0.6269419300818894,1
7693,7693,0.7519114069054034,0.7693295033416783,0.6269419300818894,1
7694,7694,0.7519114069054034,0.7693295033416783,0.6269419300818894,1
7695,7695,0.8560527559965605,0.9513074592293621,0.8606391695198753,1
7696,7696,0.8560527559965605,0.7370750169568497,0.9424336182553893,1
7697,7697,0.8560527559965605,0.7370750169568497,0.9424336182553893,1
7698,7698,0.8560527559965605,0.9099440766510414,0.8390560838764296,1
7699,7699,0.8560527559965605,0.9099440766510414,0.8390560838764296,1
7700,7700,0.8560527559965605,0.9099440766510414,0.8390560838764296,1
7701,7701,0.8560527559965605,0.8124587931534468,0.9115449635960757,1
7702,7702,0.8560527559965605,0.8124587931534468,0.9115449635960757,1
7703,7703,0.8560527559965605,0.9676360757211375,0.9175369805022507,1
7704,7704,0.7519164367022715,0.7450502638996107,0.7513766010185208,1
7705,7705,0.7519164367022715,0.8123132060025188,0.6305492614007001,1
7706,7706,0.7519164367022715,0.7788242525012911,0.868362128781014,1
7707,7707,0.7519164367022715,0.7886521553459394,0.8542328315039152,1
7708,7708,0.7519164367022715,0.861505989413401,0.8730299465411847,1
7709,7709,0.7519164367022715,0.8783795055395218,0.8071765020181807,1
7710,7710,0.7519164367022715,0.8783795055395218,0.8071765020181807,1
7711,7711,0.6471202255612459,0.5375460826469908,0.6175144875664794,1
7712,7712,0.6471202255612459,0.6421355780315685,0.7409670724022953,1
7713,7713,0.6471202255612459,0.6421355780315685,0.7409670724022953,1
7714,7714,0.6629455363599416,0.6828544288694544,0.9249766387672187,1
7715,7715,0.6629455363599416,0.6828544288694544,0.9249766387672187,1
7716,7716,0.6629455363599416,0.6828544288694544,0.9249766387672187,1
7717,7717,0.6629455363599416,0.8357686744485018,0.6992423661951455,1
7718,7718,0.6629455363599416,0.5392123560350439,0.7817435647216092,1
7719,7719,0.6629455363599416,0.5392123560350439,0.7817435647216092,1
7720,7720,0.6629455363599416,0.892172855881946,0.8431315018275406,1
7721,7721,0.6964405282183911,0.7854631302655832,0.7534624282075522,1
7722,7722,0.7367913184755156,0.8928619787679948,0.9528863637692585,1
7723,7723,0.7367913184755156,0.8600682173400533,0.9520038200459471,1
7724,7724,0.7367913184755156,0.8600682173400533,0.9520038200459471,1
7725,7725,0.7367913184755156,0.8600682173400533,0.9520038200459471,1
7726,7726,0.7367913184755156,0.8600682173400533,0.9520038200459471,1
7727,7727,0.7367913184755156,0.9423504671017738,0.736188058531656,1
7728,7728,0.7367913184755156,0.7336850487343141,0.8015789177753566,1
7729,7729,0.7367913184755156,0.7336850487343141,0.8015789177753566,1
7730,7730,0.7367913184755156,0.7336850487343141,0.8015789177753566,1
7731,7731,0.7367913184755156,0.7336850487343141,0.8015789177753566,1
7732,7732,0.7367913184755156,0.8231485240725177,0.7799041590771375,1
7733,7733,0.7367913184755156,0.8231485240725177,0.7799041590771375,1
7734,7734,0.7367913184755156,0.8231485240725177,0.7799041590771375,1
7735,7735,0.7176352502859931,0.8886448415333034,0.736013546412853,1
7736,7736,0.7176352502859931,0.8886448415333034,0.736013546412853,1
7737,7737,0.7176352502859931,0.8886448415333034,0.736013546412853,1
7738,7738,0.7176352502859931,0.8886448415333034,0.736013546412853,1
7739,7739,0.7176352502859931,0.8886448415333034,0.736013546412853,1
7740,7740,0.7235939671754276,0.8238175263376522,0.8318542891876896,1
7741,7741,0.6633590532239663,0.6688312334402796,0.7145749013943222,1
7742,7742,0.9686265928177334,0.9338507851753669,0.9919815229206939,1
7743,7743,0.9686265928177334,0.9708308160367803,0.9526384382589428,1
7744,7744,0.9686265928177334,0.9708308160367803,0.9526384382589428,1
7745,7745,0.6886251524786986,0.8941135761693193,0.48871877593761087,1
7746,7746,0.6886251524786986,0.7249608888645935,0.8316610001695481,1
7747,7747,0.6886251524786986,0.7249608888645935,0.8316610001695481,1
7748,7748,0.6886251524786986,0.8126758668798718,0.6988184873698821,1
7749,7749,0.8346284022087048,0.8348596937661382,0.9019585010255325,1
7750,7750,0.8346284022087048,0.9727692451474845,0.9638165451586759,1
7751,7751,0.8346284022087048,0.8463714380819227,0.9436157952157779,1
7752,7752,0.8346284022087048,0.8463714380819227,0.9436157952157779,1
7753,7753,0.8346284022087048,0.8463714380819227,0.9436157952157779,1
7754,7754,0.7880043730367781,0.8627089770361338,0.784305862319,1
7755,7755,0.7880043730367781,0.6909866768293919,0.8085073596972269,1
7756,7756,0.5673619389441975,0.77652762413706,0.4670746743610462,1
7757,7757,0.5673619389441975,0.573050474858137,0.6502411496996079,1
7758,7758,0.5673619389441975,0.7007515945411716,0.6247936373398932,1
7759,7759,0.5673619389441975,0.7007515945411716,0.6247936373398932,1
7760,7760,0.5673619389441975,0.23724813041406892,0.5934826336743769,1
7761,7761,0.5673619389441975,0.23724813041406892,0.5934826336743769,1
7762,7762,0.5673619389441975,0.644339936914055,0.5921570874812329,1
7763,7763,0.6071836393293824,0.6949927186987073,0.5752008574336177,1
7764,7764,0.731490860306494,0.6958987025801442,0.5858734646152224,1
7765,7765,0.731490860306494,0.6958987025801442,0.5858734646152224,1
7766,7766,0.731490860306494,0.6958987025801442,0.5858734646152224,1
7767,7767,0.731490860306494,0.2973545036470848,0.8257553146683673,1
7768,7768,0.731490860306494,0.5267487910207543,0.7799810434611378,1
7769,7769,0.731490860306494,0.6720321977485683,0.7059893263982162,1
7770,7770,0.731490860306494,0.8908218066024122,0.8059600413423501,1
7771,7771,0.8445017309574854,0.9046550731122311,0.8127458516726497,1
7772,7772,0.749060037053721,0.9067711514775348,0.8991708690442569,1
7773,7773,0.749060037053721,0.9067711514775348,0.8991708690442569,1
7774,7774,0.749060037053721,0.9067711514775348,0.8991708690442569,1
7775,7775,0.749060037053721,0.9067711514775348,0.8991708690442569,1
7776,7776,0.8456995037318189,0.8049067109916699,0.8692619814266733,1
7777,7777,0.8456995037318189,0.8049067109916699,0.8692619814266733,1
7778,7778,0.8456995037318189,0.8587816771618134,0.9265780778087483,1
7779,7779,0.8456995037318189,0.9762039784464253,0.9232454919162837,1
7780,7780,0.8456995037318189,0.9762039784464253,0.9232454919162837,1
7781,7781,0.8456995037318189,0.9762039784464253,0.9232454919162837,1
7782,7782,0.8456995037318189,0.9762039784464253,0.9232454919162837,1
7783,7783,0.8456995037318189,0.9762039784464253,0.9232454919162837,1
7784,7784,0.8456995037318189,0.9762039784464253,0.9232454919162837,1
7785,7785,0.8456995037318189,0.813497212983035,0.9800248410733557,1
7786,7786,0.8456995037318189,0.813497212983035,0.9800248410733557,1
7787,7787,0.8456995037318189,0.9394369662806064,0.8355257965772115,1
7788,7788,0.8456995037318189,0.9394369662806064,0.8355257965772115,1
7789,7789,0.8456995037318189,0.9394369662806064,0.8355257965772115,1
7790,7790,0.8456995037318189,0.9394369662806064,0.8355257965772115,1
7791,7791,0.8456995037318189,0.7163381144424285,0.9134508498193894,1
7792,7792,0.7750044792579173,0.823822741454672,0.8881584414517374,1
7793,7793,0.7750044792579173,0.823822741454672,0.8881584414517374,1
7794,7794,0.7750044792579173,0.823822741454672,0.8881584414517374,1
7795,7795,0.7750044792579173,0.823822741454672,0.8881584414517374,1
7796,7796,0.7750044792579173,0.823822741454672,0.8881584414517374,1
7797,7797,0.7750044792579173,0.823822741454672,0.8881584414517374,1
7798,7798,0.7750044792579173,0.823822741454672,0.8881584414517374,1
7799,7799,0.7750044792579173,0.823822741454672,0.8881584414517374,1
7800,7800,0.7750044792579173,0.823822741454672,0.8881584414517374,1
7801,7801,0.7750044792579173,0.4711311860530555,0.7080801951346839,1
7802,7802,0.7419973068140434,0.904932647824629,0.7156119525844362,1
7803,7803,0.7419973068140434,0.904932647824629,0.7156119525844362,1
7804,7804,0.7419973068140434,0.6333629379222607,0.9647371219798541,1
7805,7805,0.7419973068140434,0.4480148999855207,0.8507279644428883,1
7806,7806,0.7419973068140434,0.4480148999855207,0.8507279644428883,1
7807,7807,0.8801589419830006,0.9213271480522451,0.9764538062995352,1
7808,7808,0.8801589419830006,0.7970129177862239,0.929335046486416,1
7809,7809,0.8801589419830006,0.6814992802541264,0.8457262883246154,1
7810,7810,0.8801589419830006,0.8368157319650282,0.8776131036798254,1
7811,7811,0.8801589419830006,0.8368157319650282,0.8776131036798254,1
7812,7812,0.8801589419830006,0.9658097432160753,0.910781107152702,1
7813,7813,0.8801589419830006,0.9693469632547089,0.9603609917909676,1
7814,7814,0.8801589419830006,0.9693469632547089,0.9603609917909676,1
7815,7815,0.8801589419830006,0.9693469632547089,0.9603609917909676,1
7816,7816,0.8801589419830006,0.9693469632547089,0.9603609917909676,1
7817,7817,0.8801589419830006,0.9379647888136643,0.9852938890387343,1
7818,7818,0.8801589419830006,0.9827183611154844,0.827513269786833,1
7819,7819,0.71000869052525,0.7868552888149247,0.6228662485803866,1
7820,7820,0.71000869052525,0.3971611713558195,0.7222680956402538,1
7821,7821,0.71000869052525,0.6617774436757812,0.6173102859898615,1
7822,7822,0.6593230946066105,0.9337440204153081,0.678893743982546,1
7823,7823,0.5883901106620922,0.6054056864364323,0.6182168487439316,1
7824,7824,0.5883901106620922,0.6054056864364323,0.6182168487439316,1
7825,7825,0.5883901106620922,0.4274222820521164,0.6946080039806682,1
7826,7826,0.5883901106620922,0.4274222820521164,0.6946080039806682,1
7827,7827,0.5883901106620922,0.4274222820521164,0.6946080039806682,1
7828,7828,0.5883901106620922,0.4274222820521164,0.6946080039806682,1
7829,7829,0.5003856310234445,0.768717498151129,0.6048872688710625,1
7830,7830,0.5003856310234445,0.7960259946586852,0.33002876607793324,1
7831,7831,0.5003856310234445,0.6297552463885473,0.6278445112919716,1
7832,7832,0.5003856310234445,0.6210462730102329,0.4855090686986777,1
7833,7833,0.7798496745110101,0.8461406469361316,0.8368424896374698,1
7834,7834,0.7798496745110101,0.8822745273571829,0.7301875591250767,1
7835,7835,0.7798496745110101,0.71692189506033,0.8704507488329122,1
7836,7836,0.7798496745110101,0.9679387193342758,0.7856466478910731,1
7837,7837,0.7798496745110101,0.9679387193342758,0.7856466478910731,1
7838,7838,0.7798496745110101,0.7311883344201369,0.8153885599701286,1
7839,7839,0.7798496745110101,0.8274615908548245,0.8146164405008504,1
7840,7840,0.7798496745110101,0.8163946032533199,0.726551786465728,1
7841,7841,0.7798496745110101,0.8163946032533199,0.726551786465728,1
7842,7842,0.7798496745110101,0.7603025139928856,0.798751119460635,1
7843,7843,0.7798496745110101,0.7603025139928856,0.798751119460635,1
7844,7844,0.8099997222797423,0.7874026197423319,0.4860233751845949,1
7845,7845,0.8099997222797423,0.7874026197423319,0.4860233751845949,1
7846,7846,0.8099997222797423,0.7874026197423319,0.4860233751845949,1
7847,7847,0.8099997222797423,0.7874026197423319,0.4860233751845949,1
7848,7848,0.8099997222797423,0.7874026197423319,0.4860233751845949,1
7849,7849,0.6957127269633705,0.7848651535597048,0.873541362506764,1
7850,7850,0.6957127269633705,0.7848651535597048,0.873541362506764,1
7851,7851,0.6957127269633705,0.7848651535597048,0.873541362506764,1
7852,7852,0.6957127269633705,0.8459046881573555,0.5847901226518561,1
7853,7853,0.5893989418280866,0.6031730210593743,0.9032240350292038,1
7854,7854,0.5893989418280866,0.6031730210593743,0.9032240350292038,1
7855,7855,0.8946544953700972,0.941833488405288,0.9531946718368501,1
7856,7856,0.5601581458290256,0.7249997715857183,0.5621813090908125,1
7857,7857,0.5601581458290256,0.7249997715857183,0.5621813090908125,1
7858,7858,0.5601581458290256,0.7249997715857183,0.5621813090908125,1
7859,7859,0.5601581458290256,0.5158632458723413,0.7005832095916878,1
7860,7860,0.5601581458290256,0.7085477817727938,0.7058948965393667,1
7861,7861,0.5601581458290256,0.7085477817727938,0.7058948965393667,1
7862,7862,0.5601581458290256,0.7085477817727938,0.7058948965393667,1
7863,7863,0.5601581458290256,0.7085477817727938,0.7058948965393667,1
7864,7864,0.6012284176282955,0.9133356023987957,0.7888627994621776,1
7865,7865,0.6012284176282955,0.9133356023987957,0.7888627994621776,1
7866,7866,0.6012284176282955,0.9133356023987957,0.7888627994621776,1
7867,7867,0.5279338961816975,0.5548993457330724,0.5516442860953467,1
7868,7868,0.5279338961816975,0.5548993457330724,0.5516442860953467,1
7869,7869,0.5279338961816975,0.5548993457330724,0.5516442860953467,1
7870,7870,0.5279338961816975,0.5548993457330724,0.5516442860953467,1
7871,7871,0.5279338961816975,0.5548993457330724,0.5516442860953467,1
7872,7872,0.5279338961816975,0.7449110339272532,0.7179162592359245,1
7873,7873,0.38973492901469253,0.3922194216088676,0.3553556845170776,1
7874,7874,0.6280505706494438,0.7648818161239141,0.5495934138332438,1
7875,7875,0.6280505706494438,0.5017731420637969,0.7156155164810143,1
7876,7876,0.6280505706494438,0.5017731420637969,0.7156155164810143,1
7877,7877,0.6280505706494438,0.8427795735486828,0.6446076103396681,1
7878,7878,0.6939915269552657,0.5672346512159498,0.7991332435520507,1
7879,7879,0.6939915269552657,0.5672346512159498,0.7991332435520507,1
7880,7880,0.7784553030417839,0.8170672568066696,0.9049759158558857,1
7881,7881,0.6642803946422645,0.47107026959814224,0.6941338839549631,1
7882,7882,0.6642803946422645,0.47107026959814224,0.6941338839549631,1
7883,7883,0.6642803946422645,0.47107026959814224,0.6941338839549631,1
7884,7884,0.6642803946422645,0.47107026959814224,0.6941338839549631,1
7885,7885,0.5476699082845028,0.7541540873882808,0.5631221734151495,1
7886,7886,0.5476699082845028,0.7541540873882808,0.5631221734151495,1
7887,7887,0.5476699082845028,0.5254043164036598,0.4646041665489793,1
7888,7888,0.5203113023656748,0.44903136036414243,0.6410401285947573,1
7889,7889,0.628205258394773,0.6990805518546858,0.7449909728252927,1
7890,7890,0.628205258394773,0.6990805518546858,0.7449909728252927,1
7891,7891,0.628205258394773,0.49366239860998273,0.5905109664837852,1
7892,7892,0.628205258394773,0.7474368979462467,0.7498655535940771,1
7893,7893,0.628205258394773,0.671288463525839,0.4720459075603493,1
7894,7894,0.628205258394773,0.6105934128318072,0.6366299176221212,1
7895,7895,0.667002890999824,0.7213012580983933,0.9017602994580401,1
7896,7896,0.667002890999824,0.7213012580983933,0.9017602994580401,1
7897,7897,0.667002890999824,0.7213012580983933,0.9017602994580401,1
7898,7898,0.667002890999824,0.7213012580983933,0.9017602994580401,1
7899,7899,0.6030402252513289,0.7909730467056855,0.6674222254743067,1
7900,7900,0.5637396278035995,0.5560715338741706,0.34651912345214736,1
7901,7901,0.5637396278035995,0.5083066416842368,0.40161942072968604,1
7902,7902,0.5637396278035995,0.5083066416842368,0.40161942072968604,1
7903,7903,0.5637396278035995,0.5083066416842368,0.40161942072968604,1
7904,7904,0.5637396278035995,0.5083066416842368,0.40161942072968604,1
7905,7905,0.5637396278035995,0.5083066416842368,0.40161942072968604,1
7906,7906,0.6468591773833301,0.8292986097528261,0.7885906544421646,1
7907,7907,0.6468591773833301,0.8292986097528261,0.7885906544421646,1
7908,7908,0.6468591773833301,0.6801049180995741,0.6187816145459195,1
7909,7909,0.6468591773833301,0.6617284136935936,0.7740599709998662,1
7910,7910,0.6468591773833301,0.6617284136935936,0.7740599709998662,1
7911,7911,0.6468591773833301,0.6617284136935936,0.7740599709998662,1
7912,7912,0.6468591773833301,0.6617284136935936,0.7740599709998662,1
7913,7913,0.6468591773833301,0.5863403246011719,0.7320156332490741,1
7914,7914,0.6468591773833301,0.5863403246011719,0.7320156332490741,1
7915,7915,0.6468591773833301,0.5863403246011719,0.7320156332490741,1
7916,7916,0.6468591773833301,0.5863403246011719,0.7320156332490741,1
7917,7917,0.6468591773833301,0.5863403246011719,0.7320156332490741,1
7918,7918,0.6468591773833301,0.5863403246011719,0.7320156332490741,1
7919,7919,0.44859314307819703,0.727374438172791,0.5399646533633377,1
7920,7920,0.6719262400146231,0.5906321141287743,0.801714765409907,1
7921,7921,0.6719262400146231,0.5906321141287743,0.801714765409907,1
7922,7922,0.6719262400146231,0.5906321141287743,0.801714765409907,1
7923,7923,0.6719262400146231,0.5859638543855604,0.5171250046045718,1
7924,7924,0.6719262400146231,0.6394930787164188,0.8467491202161149,1
7925,7925,0.7685244070023463,0.6817604642922881,0.8268426181724557,1
7926,7926,0.7685244070023463,0.6817604642922881,0.8268426181724557,1
7927,7927,0.7685244070023463,0.6478660196830174,0.7059774404156648,1
7928,7928,0.7685244070023463,0.6478660196830174,0.7059774404156648,1
7929,7929,0.7685244070023463,0.8054057837457977,0.48502817399071346,1
7930,7930,0.7685244070023463,0.4146466905677798,0.7249271605293297,1
7931,7931,0.8213506808148114,0.595544751349351,0.6095141054546116,1
7932,7932,0.23035559709844636,0.2778628068427327,0.27773874464945447,1
7933,7933,0.23035559709844636,0.2778628068427327,0.27773874464945447,1
7934,7934,0.48320580287783127,0.3071158624929758,0.24022619076545176,1
7935,7935,0.48320580287783127,0.5259048047961401,0.2403110406945376,1
7936,7936,0.5344860135236839,0.6637254643641493,0.662038836549969,1
7937,7937,0.5344860135236839,0.6710370992304265,0.23926755308215428,1
7938,7938,0.2695826190160288,0.42434472216145547,0.32251883139423415,1
7939,7939,0.2695826190160288,0.42434472216145547,0.32251883139423415,1
7940,7940,0.2657199172478573,0.2464604596262623,0.1957043600362346,1
7941,7941,0.2657199172478573,0.36995558517568583,0.17598028801394777,1
7942,7942,0.2657199172478573,0.3095236127315803,0.4105118905006068,1
7943,7943,0.2657199172478573,0.0965776346198241,0.1694883303075125,1
7944,7944,0.2657199172478573,0.12070192973878405,0.25787279923967127,1
7945,7945,0.26967752492073377,0.3209279223097799,0.27458311701360916,1
7946,7946,0.631504652079209,0.6122060158931181,0.6169643591996748,1
7947,7947,0.631504652079209,0.5404216752488109,0.7364852932616547,1
7948,7948,0.6498392992068333,0.5882858454730363,0.7867993829306718,1
7949,7949,0.6498392992068333,0.5882858454730363,0.7867993829306718,1
7950,7950,0.6498392992068333,0.5882858454730363,0.7867993829306718,1
7951,7951,0.6498392992068333,0.5882858454730363,0.7867993829306718,1
7952,7952,0.6498392992068333,0.5882858454730363,0.7867993829306718,1
7953,7953,0.6498392992068333,0.5882858454730363,0.7867993829306718,1
7954,7954,0.6498392992068333,0.5882858454730363,0.7867993829306718,1
7955,7955,0.6498392992068333,0.5882858454730363,0.7867993829306718,1
7956,7956,0.6498392992068333,0.5882858454730363,0.7867993829306718,1
7957,7957,0.6498392992068333,0.6199040729681754,0.8256632665482412,1
7958,7958,0.6498392992068333,0.6199040729681754,0.8256632665482412,1
7959,7959,0.6498392992068333,0.5658132127438185,0.46403607591852714,1
7960,7960,0.6498392992068333,0.5658132127438185,0.46403607591852714,1
7961,7961,0.6498392992068333,0.5658132127438185,0.46403607591852714,1
7962,7962,0.6498392992068333,0.5658132127438185,0.46403607591852714,1
7963,7963,0.6498392992068333,0.5658132127438185,0.46403607591852714,1
7964,7964,0.6498392992068333,0.5658132127438185,0.46403607591852714,1
7965,7965,0.6498392992068333,0.5658132127438185,0.46403607591852714,1
7966,7966,0.6498392992068333,0.5658132127438185,0.46403607591852714,1
7967,7967,0.6498392992068333,0.5658132127438185,0.46403607591852714,1
7968,7968,0.6498392992068333,0.5658132127438185,0.46403607591852714,1
7969,7969,0.6498392992068333,0.5658132127438185,0.46403607591852714,1
7970,7970,0.6498392992068333,0.5658132127438185,0.46403607591852714,1
7971,7971,0.6779219650270538,0.9145715439074532,0.843033825509527,1
7972,7972,0.6779219650270538,0.7682972734449033,0.39125673908316555,1
7973,7973,0.6779219650270538,0.7682972734449033,0.39125673908316555,1
7974,7974,0.6779219650270538,0.9223896242042235,0.6547722532181517,1
7975,7975,0.49310007344549706,0.4870950360151176,0.7327122002864563,1
7976,7976,0.49310007344549706,0.35338974249734656,0.33157000288253125,1
7977,7977,0.8147166879089145,0.8123037457295059,0.9057479440232624,1
7978,7978,0.8147166879089145,0.5239981508211071,0.7606761392290105,1
7979,7979,0.8147166879089145,0.5239981508211071,0.7606761392290105,1
7980,7980,0.8207103464222472,0.7494291608990712,0.9720337311156705,1
7981,7981,0.8207103464222472,0.7009412412550303,0.9672893751435693,1
7982,7982,0.8207103464222472,0.7892075997984258,0.8365332992250829,1
7983,7983,0.8207103464222472,0.7944998360154887,0.9244729580461772,1
7984,7984,0.8709983368044767,0.9777271843670529,0.9234213818125236,1
7985,7985,0.8709983368044767,0.8296163734448313,0.8958111393854082,1
7986,7986,0.8709983368044767,0.9562119035998616,0.9778622797066652,1
7987,7987,0.8709983368044767,0.9612087093004424,0.785062747563746,1
7988,7988,0.8709983368044767,0.9754626501515313,0.9482231844570663,1
7989,7989,0.8709983368044767,0.963260557517611,0.8456931692880738,1
7990,7990,0.8709983368044767,0.9057693984594066,0.9700114235596596,1
7991,7991,0.965228256615987,0.9954794127986311,0.9672215092020551,1
7992,7992,0.6802846887998685,0.8840935858330483,0.7160876256213771,1
7993,7993,0.5543875631433015,0.6235875745519273,0.5291414293005359,1
7994,7994,0.7417023769829891,0.647704734647962,0.5393365557898474,1
7995,7995,0.7417023769829891,0.647704734647962,0.5393365557898474,1
7996,7996,0.839644826234573,0.8972466242876048,0.6133374516031087,1
7997,7997,0.8496477066676271,0.7225750998535387,0.8247958232900809,1
7998,7998,0.8671046890194916,0.6736379401695912,0.7361922552971176,1
7999,7999,0.8671046890194916,0.6736379401695912,0.7361922552971176,1
8000,8000,0.8671046890194916,0.6736379401695912,0.7361922552971176,1
8001,8001,0.7333528579148112,0.7216048736603843,0.5736220275744804,1
8002,8002,0.5951702620909113,0.2548490794103576,0.5369943307859425,1
8003,8003,0.6917375082495605,0.7640252293666618,0.6670651110597936,1
8004,8004,0.7510205674836432,0.8654458321474812,0.8831984589583562,1
8005,8005,0.7510205674836432,0.7427049154124795,0.7331384671794346,1
8006,8006,0.7510205674836432,0.7427049154124795,0.7331384671794346,1
8007,8007,0.7510205674836432,0.8182674151806513,0.7515397171324301,1
8008,8008,0.7510205674836432,0.8911273520452044,0.7020917282422776,1
8009,8009,0.7510205674836432,0.8531537616010222,0.7184167132424668,1
8010,8010,0.7510205674836432,0.8531537616010222,0.7184167132424668,1
8011,8011,0.7510205674836432,0.542814787838332,0.7660712971936067,1
8012,8012,0.7510205674836432,0.542814787838332,0.7660712971936067,1
8013,8013,0.29091198107857025,0.2971144688682752,0.2144348936654847,1
8014,8014,0.29091198107857025,0.43973076257761473,0.1417336797218458,1
8015,8015,0.29091198107857025,0.3316169655847873,0.3151172060384691,1
8016,8016,0.23252631776406954,0.3053945159618169,0.36550201553889256,1
8017,8017,0.23252631776406954,0.3053945159618169,0.36550201553889256,1
8018,8018,0.23252631776406954,0.3053945159618169,0.36550201553889256,1
8019,8019,0.23252631776406954,0.3053945159618169,0.36550201553889256,1
8020,8020,0.23252631776406954,0.3053945159618169,0.36550201553889256,1
8021,8021,0.23252631776406954,0.3053945159618169,0.36550201553889256,1
8022,8022,0.23252631776406954,0.06666185707651247,0.13024745071952323,1
8023,8023,0.23252631776406954,0.06666185707651247,0.13024745071952323,1
8024,8024,0.23252631776406954,0.5653756957123721,0.3159945667926454,1
8025,8025,0.23252631776406954,0.5653756957123721,0.3159945667926454,1
8026,8026,0.3228016292301448,0.4204259230250448,0.25095946800701596,1
8027,8027,0.3228016292301448,0.24680649272232802,0.4247607206013717,1
8028,8028,0.3228016292301448,0.24680649272232802,0.4247607206013717,1
8029,8029,0.3228016292301448,0.24680649272232802,0.4247607206013717,1
8030,8030,0.3228016292301448,0.24680649272232802,0.4247607206013717,1
8031,8031,0.3633034066661054,0.43922376043678935,0.24694846355731853,1
8032,8032,0.6190871008001965,0.23390177506394721,0.5403192535792981,1
8033,8033,0.6190871008001965,0.2898456574697343,0.47927593374329797,1
8034,8034,0.6190871008001965,0.6034981871383862,0.8192414586401395,1
8035,8035,0.6190871008001965,0.6034981871383862,0.8192414586401395,1
8036,8036,0.6190871008001965,0.6034981871383862,0.8192414586401395,1
8037,8037,0.6190871008001965,0.6034981871383862,0.8192414586401395,1
8038,8038,0.6190871008001965,0.6034981871383862,0.8192414586401395,1
8039,8039,0.6190871008001965,0.6034981871383862,0.8192414586401395,1
8040,8040,0.7580157973947984,0.7155083042119327,0.7208234251203997,1
8041,8041,0.8075479054322028,0.8199536904197247,0.9672261452488647,1
8042,8042,0.6253790237862399,0.7033495491005938,0.7173776669750874,1
8043,8043,0.6253790237862399,0.7607259558196208,0.47247187982410016,1
8044,8044,0.6253790237862399,0.7607259558196208,0.47247187982410016,1
8045,8045,0.6253790237862399,0.7913650999052861,0.7310712870355628,1
8046,8046,0.6253790237862399,0.651795113217551,0.789172522168779,1
8047,8047,0.6253790237862399,0.5992230772702237,0.7321687811759626,1
8048,8048,0.6253790237862399,0.5992230772702237,0.7321687811759626,1
8049,8049,0.6253790237862399,0.7289338240920608,0.659292052806138,1
8050,8050,0.6253790237862399,0.643254624845106,0.5320718104820388,1
8051,8051,0.6253790237862399,0.643254624845106,0.5320718104820388,1
8052,8052,0.6253790237862399,0.85298692211357,0.5661295247997922,1
8053,8053,0.6253790237862399,0.85298692211357,0.5661295247997922,1
8054,8054,0.6253790237862399,0.85298692211357,0.5661295247997922,1
8055,8055,0.6253790237862399,0.85298692211357,0.5661295247997922,1
8056,8056,0.6253790237862399,0.5876385775315741,0.4829376787772557,1
8057,8057,0.7947855549786988,0.6158141092066468,0.6276068067132501,1
8058,8058,0.5491066289679991,0.598540589142532,0.9353681984994565,1
8059,8059,0.5491066289679991,0.598540589142532,0.9353681984994565,1
8060,8060,0.5491066289679991,0.598540589142532,0.9353681984994565,1
8061,8061,0.5491066289679991,0.598540589142532,0.9353681984994565,1
8062,8062,0.5491066289679991,0.4246246158278539,0.5048226493900377,1
8063,8063,0.5491066289679991,0.7514529944343326,0.6348747043363071,1
8064,8064,0.5491066289679991,0.7514529944343326,0.6348747043363071,1
8065,8065,0.5491066289679991,0.7514529944343326,0.6348747043363071,1
8066,8066,0.5491066289679991,0.7514529944343326,0.6348747043363071,1
8067,8067,0.5491066289679991,0.7514529944343326,0.6348747043363071,1
8068,8068,0.5491066289679991,0.7514529944343326,0.6348747043363071,1
8069,8069,0.778929601183143,0.8586183619986152,0.6310297184695788,1
8070,8070,0.5307714829520431,0.43724513727209624,0.7777168447453482,1
8071,8071,0.69908711801048,0.8190327233646797,0.7565244629082791,1
8072,8072,0.69908711801048,0.7679616463890029,0.8395498915603805,1
8073,8073,0.69908711801048,0.7679616463890029,0.8395498915603805,1
8074,8074,0.69908711801048,0.7679616463890029,0.8395498915603805,1
8075,8075,0.69908711801048,0.5907640200484253,0.6032265942032082,1
8076,8076,0.30661150517794694,0.6208006223427127,0.44195855734971456,1
8077,8077,0.30661150517794694,0.6208006223427127,0.44195855734971456,1
8078,8078,0.30661150517794694,0.6208006223427127,0.44195855734971456,1
8079,8079,0.30661150517794694,0.6208006223427127,0.44195855734971456,1
8080,8080,0.6697637837055493,0.786813750521827,0.7965249454615125,1
8081,8081,0.7279989692787514,0.7475872659470553,0.739569041943344,1
8082,8082,0.7279989692787514,0.7475872659470553,0.739569041943344,1
8083,8083,0.7279989692787514,0.48203472704103417,0.8577201166252965,1
8084,8084,0.7279989692787514,0.48203472704103417,0.8577201166252965,1
8085,8085,0.7279989692787514,0.48203472704103417,0.8577201166252965,1
